StockReturns,BondReturns,InflationRates,RetirementExpenses
-0.010095803487820743,-0.09636975665416926,0.028343232431507968,50984.850970194624
0.036245937531008486,0.03334931794228048,0.02100267398579664,34225.909130306274
-0.010255991834409534,0.1058738547649849,0.021595218502700457,49742.114925132366
0.35784172767634065,0.11565067420541036,0.05371816510859724,57138.20208345884
0.07797541628930992,0.08034920525747279,0.0037607690926775633,67391.40145749103
-0.07865663934338497,-0.003303927596979186,0.039329393818726126,40618.33271562814
0.20338173681547836,-0.11814572551580725,0.044564762146117314,44742.95194698017
-0.10312654749565332,0.0003827921596211903,0.027156976527963617,49044.670929244625
0.11132953925071332,0.015652410315683887,0.04786135653973545,40254.68898538109
-0.21395051858196631,0.014965682624798872,0.032953036810749,59785.59728789257
-0.11922790733476457,0.08948450855823396,0.054342598423122244,49299.05454634377
0.10952918538036853,0.19885411288118715,-0.0004441060985170848,51219.57023376046
0.19076998699931155,0.049882336147287445,0.02302449477986261,56201.73126774159
0.10570524217849557,0.022661456867483068,0.028563737142979308,49282.8848362459
0.06265275764176392,0.01926225495967257,-0.023444147689426986,41824.60871824135
0.034834445661606685,0.04995078135261715,0.008280945328429302,49369.79761701533
-0.1417782985551141,-0.02626350082787192,0.013728014912824271,41438.18640486611
-0.02797663125920629,0.04961588469968441,0.04896411989646699,51079.80889116486
0.010904184356031878,0.07606498690654398,0.015863133073707986,59969.37720801796
0.23856833393283736,0.05677488508595905,0.013638420253880453,38250.217077276684
0.1315427434352692,0.0766033547203825,0.046349715613123836,34676.289985579075
-0.18445602330441008,0.07469980874788283,-0.002358212915801092,50492.49935919674
0.12861259540921924,-0.1017517345797155,-0.011424881348871445,42322.00383256094
0.022237657937552523,0.09094961267163225,0.02276815399861307,50317.45274411969
-0.021538300045893802,-0.01368118765299629,0.0010458646384328924,53204.03520609701
0.17175144332613018,-0.04766713304031663,0.0018064141068070178,28563.137710714607
0.23464992837439264,-0.0483561462283997,0.041468675833759634,56898.49427658542
0.21969201786742978,0.07468332883780235,0.047519476758251585,38303.31497044751
-0.045882628483395776,0.022194005822011767,0.0457772843170425,49776.5204943531
0.03361814362231782,-0.09455750271883284,0.05217553320614466,43406.1766456157
0.12968951471053458,0.07824302521538268,0.054822686400296035,44480.42985215705
0.22633176906835387,-0.07516865046390617,-0.01257180417653862,66939.57939617988
0.008123864323206512,0.051185708681456873,0.03900823919858933,53192.675207956614
0.052151153500427434,0.05907991405384433,0.019407836008608823,59046.88402953591
-0.08595024610090422,0.1108461665356036,0.015051515080191277,51509.41354202743
-0.09943099361210062,0.18253478291734812,0.041208292644174103,56200.13574654954
0.2018788733591297,-0.06917410607204333,-0.004605909597915036,54173.78362143452
0.28343600428562343,0.035802091514956044,-0.005022172117446402,52544.561446868254
0.06919848176294993,0.017893176396462613,0.04267145488163434,61071.5590916468
0.23052993468380362,0.07469997487687698,0.03975572035021796,51565.0545384427
0.1342454037571451,0.0572535016746895,0.03273465311743021,72851.48572217705
-0.016767963190768637,0.011796300581070387,0.012401731905537262,59605.31572812438
0.1342093408262621,0.004727824911131555,0.044876592691642486,38604.593022603105
0.31070548496989536,-0.04931606841472382,0.043606057841209515,48234.50291017018
0.07462609413350728,0.11902892659252076,0.031706090300949084,53970.77599490668
0.31469654837210087,0.07673633452796234,0.00645357917460457,50444.96835712037
-0.3129617656134616,0.11342145582361099,0.021495033085409863,56868.734189721676
0.20328537565628357,0.015168309081958906,0.046756673550488854,57970.167048338735
0.0930570602357257,-0.012546837495554436,0.056543824456035736,36404.130142010355
0.03514889743011983,-0.046265205330338226,0.02346926793247343,62810.775447164946
0.09376411648032534,0.06871340669925276,0.02500654064383475,45031.82534513956
-0.21813533719013392,-0.043183457962258774,0.026766217839498778,44040.95494135243
0.04704921682437321,0.18789304551732403,0.03549786017821944,44008.776072944594
0.13356688572676195,-0.06461140648747524,0.018378653998799527,58085.76405990583
0.3016841067112274,0.06189280953700015,-0.027883701151431677,47329.32301852214
0.0022594672589528963,0.16534837657710288,0.053855380032941935,43364.48355662292
-0.041274040433978136,0.08792718074110473,0.06589377894325099,45760.40842556463
0.004736443462319523,0.05405389699934235,0.017752002807885747,32053.08341084123
0.2173103176553111,-0.03747869175695165,0.008666932621624518,41578.36236048513
0.12931266644895267,-0.07054153508541632,0.027257989552195556,37604.164513469004
0.0005359694349441836,0.10160400871340687,0.02624992232542454,47308.30669504109
0.1569901149670034,0.16049177926199573,0.04991037154325918,56641.932702735925
0.09456163240220605,0.004892000761746283,0.031092788832900755,55538.75900933227
0.22529674857993337,-0.05112492060930809,0.014147543392576335,62567.50497546583
-0.02530796408160285,-0.15665355444392148,0.0036318109888390177,60339.758172966205
0.03085067801033477,-0.038461187493003014,0.04731268369639347,44714.03285081623
0.02118377703017636,0.030907452600076785,0.04199022482328499,50190.714007537135
-0.13952724221981777,0.16792985926693874,0.051211197561836376,49674.439057785814
0.1244180415596864,0.09385069537863748,0.01063626498557812,28489.47317278113
0.1191582908269834,0.06440683237654024,0.0667687379905666,37827.40463090256
0.08076701849636914,0.007990427095909523,-0.0048738901411447405,48327.13322848888
0.04481192999372789,-0.006653257380476507,0.04419202042802959,48271.03564859192
-0.13230561130756213,0.1524518078006371,-0.008191655343938035,55123.25054205167
0.016903201585196148,0.05605908326067116,0.014193372366030644,54636.41629535848
0.028592822520984582,-0.12820805535368177,0.06122045860895918,32293.074979002646
-0.04034159038324283,-0.013883171831779428,0.04662728508951979,55185.9673445753
0.05580714325009863,-0.02865728254173014,0.019075591690256362,51785.87206453764
0.14060762852218076,-0.0037011207341971896,0.019623259143566236,56233.73181644629
0.36292788518157953,0.08503285282280681,0.03201244221670884,60668.65587641589
0.10618667192477585,0.031404409456460045,0.040282819815214456,48571.17027212028
0.1186325586084146,0.03385076743970704,0.05503158765365393,62455.8823698008
0.06883311263507494,0.14507785290601893,0.02087531990783011,41105.995461069535
-0.20781568229485622,-0.015716887182935072,-0.0022357012697440323,40542.61879627781
0.07602291868261747,0.18913596207098798,0.0331393725409752,54287.72190135541
0.08903453149115396,-0.013704607309686888,0.020851383249832104,46312.3245469482
0.4494863168727929,0.047135855729005714,0.003987325905031053,52616.325646189696
0.05114585528283162,0.01750371236777862,0.03595337830625589,69929.82119844492
0.12523210135004187,0.0498735306800769,0.025737724918144217,53934.950735039754
0.07479323454421351,0.07556735960585034,0.03613024412939589,52121.695388641194
-0.0953017056429298,0.07470681920711014,0.01211111599625639,41307.796213481524
0.25142342217725305,-0.020249386449646398,0.03973421060650997,33000.201933756536
0.19278995490301612,-0.04983317419580566,0.0036580360649004257,49274.533847264895
0.19865479205645703,0.24025374327245685,0.013445372206068337,60668.702466081966
-0.05640811821921083,0.0012812528319557526,0.025141715378254444,46770.61992939326
0.29041914664041485,0.09593699509375893,0.06483636829919429,54014.62499205369
-0.13027765941884212,-0.08861130484185574,0.04569650737096987,64264.97272718582
0.16802856407004055,0.017630982407625857,0.051543850085355794,64015.1631323036
0.40856834387149676,0.029824049281404565,0.05834154066686289,54288.15887601783
-0.06858044876960324,0.0778252055942266,0.10205664271621746,51701.06478657343
-0.0049446594404157825,-0.17779633127935512,0.03083178135116868,34813.669509969244
0.09494770476314618,0.053291249046266455,0.05840801846259711,43698.0535582306
0.004478651882570123,-0.05197931642943143,0.05025270508803882,47192.44191981927
-0.1525995146599199,0.06594765689559391,0.04992065006615051,41476.68388565848
0.0902844462209041,-0.042906335747053034,0.06548479236080362,52484.532629527646
-0.07934555705891573,-0.02843861567404651,0.02161373938031047,69116.48183486101
0.15103886459527724,0.018109791168538548,0.020026299521272408,65177.61592661616
-0.0579136351350705,-0.044186357568255626,0.03639531026963723,52438.798618312074
0.312490160752631,0.0019572442611716133,0.026346004561562258,57794.340720248285
-0.03748799385043556,-0.05547006148346523,0.03637001705996346,42713.95684643881
0.031690772569148665,-0.1066536361358982,0.06125497570106023,64640.893506688015
0.20202758260545045,0.12143656419434877,0.02043706554587443,34380.334040548194
-0.10462964746509328,-0.06368389542591427,0.02390642074812539,59128.281610861624
0.11411899019061941,0.025705528991361318,0.03348622007053154,54955.89710199775
0.2760714131423642,0.10023128651950279,0.025433631479496607,42441.406132455755
-0.16112248518418412,-0.009195528201283451,-0.008280116560269748,47912.13243262062
0.10769507877984563,-0.02601327197964303,0.018397447146021206,38657.472968439404
0.11898241913726353,0.05809904709339372,0.04374746484475009,39083.59952197768
0.1972734307665965,0.12943470581817215,0.05875093501865293,34089.4599937607
-0.10554260663171229,-0.053545221206917515,0.006907628649245464,57675.13902200712
-0.11806849196264144,0.027988173438604887,0.006814352015383139,62053.44969426681
0.15829123484253466,-0.0985995675973862,0.030604676054346712,28381.921361865738
0.1245477009849779,0.008543919705424799,-0.011511901297556736,68383.05516151506
0.1175739275518815,0.04273637476304604,0.02110059594025745,49879.9176336316
0.1319672314245464,-0.028369971340405257,-0.004720841191027871,52898.53204876838
-0.022003708236773615,0.003440653293981484,0.057381225996849305,35275.871644149236
0.11483805457415053,-0.07265814146459601,0.01461337691299191,63208.25750164865
0.12396087099480219,0.046166288910519486,0.06305668372678054,52002.50093166834
-0.027152712703955167,0.12445553991065196,0.05227042706916678,61388.26239771299
0.3598661766717135,-0.04777150958163709,0.017073654046051663,62208.58320647744
0.15107493813676812,-0.00981374132419063,0.008560807263078448,63348.7442272127
-0.09869552458039728,0.08020369971633455,0.026129085016648228,43517.19224147797
0.17848304129507445,0.1369672575458189,0.027907067514835935,47920.37992106796
-0.06620225053409821,-0.07945518497671451,0.036922938879048024,43882.979252704856
0.1980626905613678,0.026497221006724053,0.01446913420939642,58950.96462741283
0.2537893368511106,0.062650465785562,0.04492789747044406,53328.89229363741
-0.043102347752756565,0.031835488749692165,0.03530656109999799,60691.44864013238
0.22450641938664828,-0.15814336535016696,0.02319209686568272,61127.38803057232
0.14191713904047476,0.08008720074470176,0.015759186891639538,32727.405090610922
0.2033090239991735,0.16154690808725153,0.02630230033802628,63507.70130553872
0.3645189473980921,0.049332940093560276,0.013661974963448618,59508.609577657175
0.04319178259956943,-0.042488484263541064,0.03116877389767175,46307.75116814503
-0.03306042465362343,-0.0010501797091426468,0.031708773704398195,53497.92766529629
-0.05342716444382849,0.18159304541244745,0.03523414566952679,48763.30428417296
-0.042371542744815735,0.11279700326884469,0.06532484819343708,56160.55678631176
0.06843474358788439,0.09120212947074634,0.02735110560600855,46286.03619295124
0.13117279622249653,0.06851300668275008,0.05009195734248965,54789.272411691076
0.12150361989950285,-0.01289096897527779,0.034591747939514035,50673.05304659352
0.20407748735540357,0.023954305547538517,0.025235113962030917,45678.06096504695
0.08195028378168605,0.03376618114571873,0.027616814600975318,51901.36244902059
0.29803011157359754,0.08396594528515554,0.028823471816638992,77064.69573488757
0.040301475014306594,0.16071351154135227,0.03559535415456432,43144.63370174318
0.4880253749884428,0.12946705094345023,0.010813584695620607,47500.56408738431
0.17385010216475094,-0.07355074846368324,0.0006931923311006587,43318.87600366969
-0.048573633462442374,0.0579195975120839,0.043085947869485504,44367.83614472416
-0.08063387470916684,0.09894106761343176,0.04796247665162518,58157.74353385358
0.15237086228647778,0.08950882641157083,0.044912716656056055,57158.82459636068
0.046480582201122375,-0.010338701070993555,0.033099440371129454,49941.3649667869
0.18710007411381377,0.27312873726146897,0.04534449254906577,60262.96585269112
0.15098564368603173,-0.062166764986489514,0.04426858052034285,57934.4329549431
0.06907566310146909,-0.046655075733284,0.045752587179099094,48376.65813973786
-0.04701905771026074,0.0586876065009261,0.012809183573157728,34661.35258205794
-0.14722708370287968,0.20934424439710828,0.008060964056907378,58297.83007949003
0.013022757189946842,-0.026895588056333672,0.022228615064954587,51696.646210019746
0.20845981914852085,0.018733730748240616,0.02965231780914689,50222.23463700592
0.1121140616195306,0.12618349384125543,0.025161577457354208,45339.519799902846
-0.1068608168067982,0.03857102760898132,-0.007533806626757508,57446.489491163156
0.1059771388776773,0.013231691637576355,0.06443385224270284,53484.96252428501
0.13779760695932552,0.08525063215093759,0.02451908022228529,47631.71957197703
-0.052578615430169943,0.06180143921836745,0.033454088331539074,37745.454527810885
0.10305876589182919,0.1224351028509433,0.05489097981526117,60679.291018800766
0.08873130776689998,0.14331751112522909,-0.016899445390424105,56049.05223155877
-0.09144554467459345,0.06456024480042893,0.019766122561765756,52554.02899945596
0.1336681040522425,0.06333861803026472,0.022257654528403906,23432.260048860022
0.16411767895523516,0.05712887858289068,0.0232737990909871,49621.0574288394
0.24245768647629154,0.07913044453194301,0.026530268185720945,47587.962965243365
0.23807030780523544,0.044413651029717116,0.05894269596889689,43815.04314945659
-0.12665040519356366,0.039951321414216846,0.043469177514544446,57542.35278564284
-0.06067375598726841,0.1357301696661794,0.04916070537257659,57148.600341672776
0.15725529008129896,0.16128929442840345,0.030942405436218474,54368.247171923875
0.15706789263683132,-0.08060423557067367,0.002012539077089975,60378.90914767742
0.15725715294590717,0.040801692139245525,-0.01159394070292014,39777.014859661576
0.6579097235982081,-0.015095554675618779,-0.0005881544646326216,45463.45943230693
0.16563357660397504,0.015122282681114214,0.03719531408332039,50747.922631858055
0.25033484602708983,0.07220129677882571,0.0306353942539527,43779.97980772085
0.22310026452398035,0.09355506972339747,0.025796727048879847,57271.69221703542
0.1777086876958697,0.03102988451109241,0.022628461865197267,44777.99151868305
0.03270961330394817,-0.11306722677782423,0.07023443150885494,62983.70004446754
0.19384538307399007,-0.03720364644609437,0.013541928180470512,40688.4059824981
-0.035923782180635765,0.11171997361601328,0.04855638912232118,71319.83649500617
0.04447720898899867,-0.1792341137627945,0.030038258720419878,70292.97355602423
0.007195467825634486,0.13499417213456,0.02878120976428006,49052.46853684655
0.09228112090794839,0.0816983992515633,0.053532750972334876,61461.704509257484
0.4271987850010263,0.14529408652240178,0.05925060765382889,45995.71939491393
-0.20008977888876223,0.024114465049523165,0.025209010862303236,60132.86498231345
0.18293902855617702,-0.12491243392183239,0.04598405438484284,48240.21668543229
-0.16190738067844776,0.07442901132051984,0.03727782724300108,37145.60101491516
0.009210220131584975,0.1419722499230673,0.030148742776198292,14671.818123211011
0.24334258954510493,0.11397774444107368,0.03408509885314052,47312.865539293896
0.08964200286431942,-0.013015318679042834,0.016239823703103246,52790.625086852924
-0.08166171668939591,0.046940886037011735,0.023878012133378305,63303.164260362166
-0.027295556388995227,-0.002626901502393899,0.01838729440494587,50366.25032151391
0.18193966234020137,-0.025541317135149743,0.04802753432857839,60029.101347175885
-0.029554994757570494,0.11643108569438808,0.02809597768917875,45460.58452778473
0.11246878843729623,-0.055802584901212975,0.004045719507699233,46627.21030468555
0.08683577598557207,-0.031505314446529015,0.015531255536738241,60540.35682528585
-0.017740052140872525,-0.048322050677790836,-0.03398529290424357,25353.25515330728
0.40159161339879884,-0.07921980186392373,0.02011014796235703,50129.83828902916
0.1750878533477017,0.05171314334740828,0.03075290130194299,46000.386504441354
-0.22377138799864105,0.13292024387855808,0.027277283022660526,63606.112048522846
0.10796814721541415,0.02520985950037875,0.06960308703062784,44717.5370502018
-0.019267969715258192,-0.08045982404513331,0.04149812081830074,55165.84969570094
0.2078650002194336,0.1071955631793622,0.04060903706178302,59215.16969334694
-0.03887811076490509,0.17485614032279773,-0.0028653806914055585,35074.04005869589
0.06278953377996516,-0.011699385931727565,0.022707158917657344,48606.29691726099
0.15574809184706856,0.0017156586625825376,0.020266743853526087,45683.63565914062
0.20986327912551822,0.08125285040667155,0.01427837602383984,59462.93246829594
-0.10004446105836642,0.1697498998228041,0.01400238668973307,56750.81840812194
0.02982481462385775,-0.0015867316580180902,-0.006162459078832467,47667.97969940818
0.008758203325856579,-0.0665959824798564,0.004482935906373429,39525.91949583948
-0.01799938488605678,0.09051348850179251,0.04748186805529898,60381.4669602009
0.34481813604216455,0.10392544585138395,0.027141706160136354,49323.47223401219
0.14074725664414334,0.04049051603481815,0.01987195163451332,33816.23434332538
-0.10913259315025677,-0.004650660772596051,0.029891773306945837,34676.19601030076
0.2176792920582164,0.11955029847936371,0.05334781357402302,54376.334300729766
0.398323429551895,0.08224288036383715,0.030084210417515713,37241.93807234481
0.23486978908267203,-0.02147484135227943,0.040807482618620765,68596.47493603613
-0.147905494893102,0.043927578504453724,0.01306790315223485,40629.2971564067
0.0073648890700623,-0.06813660256197174,0.017627400985065617,49996.39274642724
0.2700366723779934,0.0948712365150336,0.03707953770127351,51591.11966160306
-0.026150419842817105,0.019021314449371537,0.06785307416674227,42706.22260763154
0.14657291422193428,0.005143133409221031,0.05859549719029748,27601.729694220314
0.19619510801440052,0.03737004118780527,0.04165656138912278,51908.950976162276
-0.059039570736712434,0.043224615946419825,0.03302867520321436,42467.60009897742
0.07107119659073,0.11159440492524485,0.05802138711254343,51165.384276164434
-0.40619010101036085,0.08728724250601771,0.04589356646090248,48776.68947761291
-0.07365814620014347,0.027487257696575784,-0.015873240447413225,52632.912480718034
0.04211477729102596,0.10109345197751962,0.008921383042895557,65618.7012065606
-0.10716747729472742,0.07205898029532905,0.03676280650715863,44538.16987272877
0.32486169558974526,0.005872029097117033,-0.0057393513110194465,45311.55345657504
-0.1345212066940949,0.03002254734108113,0.012048219904862757,33342.0269724611
0.01399332699545244,0.028142168892550338,0.016003701126840516,48048.16048900705
0.0996110865929137,0.08042090745393614,0.024876681875083326,54098.69989274966
0.29619099335991733,0.01063819082226864,0.024251395835475847,45165.05122428973
-0.1353793226769159,0.008767265086269318,0.024217591456663464,54164.30500405491
0.25447456282324393,0.1975005847547167,0.04650615034480627,48224.914745108086
0.08153495915293806,0.11517883853976833,0.024695522690989312,36977.3376203101
-0.06722629765719264,-0.020848053154011125,0.022307397358575322,53119.850711831044
0.14931552113949062,0.08567527951537587,0.0030165579171296726,47941.67866434983
0.10985895433602051,0.04946800525241418,0.050486924039716496,51227.57821409358
-0.010032531573819198,0.07132409402080751,0.016570049721050275,44330.50116789584
0.09047031274850283,0.05098730596520837,0.008259393439974495,43445.97477009105
0.022202960470736017,0.13517141163881888,0.03426181149737942,51574.10807552965
0.0970276017876872,0.06764962757211566,0.014661174752338742,47694.00087957865
0.17931960117815696,0.03503290414285701,0.019480945204114117,67242.78249169265
0.3179025224218028,0.12337524615864139,0.035169203486381376,57987.305121611644
-0.10567232482402734,0.05866280328702976,0.023470347524408876,55450.04259467688
0.39995500619844,0.049718286346324615,0.07623218750601268,48225.19198498585
-0.21281316992837526,0.06512180819888913,0.02850342913361604,29739.765515234907
0.05723223574466252,0.03251127813069068,0.04235676437758444,41924.05072382321
0.16824758097268644,0.04073815943963751,-0.008833880949858906,43527.06547415682
0.1221487801602549,-0.00693556710094982,0.012787017361705398,47250.15613710086
-0.01340492797308908,-0.020093377569910302,0.008261726101665754,49666.40500610046
0.048781662446408705,-0.039885630918595164,0.010912405533947423,56560.74965485495
0.006049859801175039,-0.07135866294376608,0.03831075987674005,52731.45561070065
-0.008404713541631758,-0.030377388910764518,0.050711301355548195,61592.03191469905
0.20744031455315373,0.02605863724264595,0.036892610092690216,46880.980264807506
0.1335523228947571,0.04824940659565096,0.02546710752867382,52571.62944170162
-0.023936439289098124,0.01829627494818876,0.01738289922575161,53438.44227778801
0.2149399813149876,-0.14845627921018864,0.05227199502373018,52457.26284358589
0.1260949281314914,0.16596690862098737,0.07142510908309724,62818.902479401426
0.201929317825844,0.12691840983123054,0.03270111409567381,58037.743227471925
0.17444432628854184,0.0756607880973703,0.048787261281431446,36805.967804985776
-0.04434925163831087,0.19259925380426146,0.0368674069959095,48856.689009406604
-0.004027156029545447,-0.038189129398696856,0.045110098129311785,49860.26317770205
0.19209404076848927,0.19101000965008041,0.00670906443779767,71515.41063695005
0.17155553981501973,-0.03721712614004385,0.020237274397157518,46702.0881875453
0.07686476090537778,0.05909903402330852,0.03790938880091168,40175.160966638185
0.0975991074963173,-0.061906986010736346,0.054249818881639586,54383.25429476644
0.27164973436826373,0.04117552764354934,0.013637315567246502,54969.85719623779
-0.008735708325374486,0.0708933198398711,-0.010665982220802539,49262.27136270308
0.16206460717550566,0.027624773509235624,0.020034711471175016,47797.3899702911
0.04967110213491591,0.09711019552721101,0.050202614286965,59489.039560620855
0.04734781951591695,0.04792115595898058,-0.0016779118217569939,41464.0184574018
0.24481652779807855,-0.0017931782702007393,0.00646160215736831,46590.46657131464
0.20381245234820447,-0.005345065424187148,0.033118371721022236,44778.50137886612
0.2020264454000958,0.10487310180925573,0.027680574944770726,60938.94597620588
0.27582182107314934,-0.0122993623845574,0.041889329631064544,52854.94203286344
0.08315057624491386,0.11323223763879496,0.005425464791088415,39350.0590267873
0.1822929456942446,0.13781694342655448,0.023500428116626643,40354.93606737231
0.033459986510981594,-0.09349710898769041,0.05390370804806195,68734.15123612151
0.1286249528732663,0.13063411098408279,0.006142076127264325,60832.1774810704
0.060478541844847314,0.20483381587557592,0.05953824592620537,58415.502815234795
0.09454939474890774,0.060160300896154276,0.008651660282226222,50122.46940973342
0.16927355381553705,0.08792673482358579,0.04698763154755222,65084.73240120409
-0.04273310248502087,0.12296042594953269,0.022540829795737488,38965.952140217414
0.393858091352819,0.01796141478567822,0.007101834847220466,57529.67512204491
-0.0709026072249553,0.05458241788302958,0.02006201905694803,45567.264934744366
-0.10212829191815982,-0.06513596236984874,0.04089858376357988,47511.066803447706
0.2537166310250102,0.05109080228243608,0.02986292010197018,57257.89264832387
0.1987494040944404,0.07984895965156333,0.05236938822886687,48564.42491318492
0.17361797255782327,0.08129304183411755,0.058714801218697626,45653.00140538742
0.17425182638964198,0.12523397788780644,0.006339386693642991,45048.42351912075
0.07816298407296281,-0.021984174250842328,0.0048746171017931,30136.542544888754
-0.054588155722874725,-0.002608540533879715,0.0039041245275831644,57632.03619275656
0.09137068372905895,0.19164058767930842,0.012016078079039615,39933.69927201207
-0.02157425672681675,0.027973730098903207,0.05208429041639489,68584.09405659277
0.22626796001266267,0.05600270298498624,0.041207239013334694,47123.87450185007
0.057941392774679204,0.03463919666198231,0.01909944854155137,63094.39797445958
-0.04382457951887673,-0.02573446610440179,0.029777948187543313,31909.68967317319
0.03179212375205099,0.1698823368713445,0.058086110103318774,57314.83021198599
0.14193971814134368,-0.002216112953648457,0.06816021701958239,59885.55732511812
-0.004558682920596235,-0.05018284189655439,0.03518768666885604,63035.636343644335
-0.04333305933496471,0.0039407778157798746,-0.023185623680947974,34719.61227213387
0.11655308172378685,-0.12013648013804268,0.03594574189519946,42972.81362913071
0.11674498566630842,-0.012102997198654543,0.04869496259082695,55765.0995275608
0.00395852369433054,-0.03745028782818613,0.0344926463171215,51484.4197884411
0.009344254157251588,0.08939429047418596,0.04453029837469567,52933.596425638345
0.11480749060364545,-0.013873139164789796,0.03714130748920768,46397.13394190668
-0.1372126512245986,0.11102431484630788,0.005307091650362692,65507.986150556906
-0.13111956615648326,0.1518787194455457,0.012275231332730743,76084.65448279813
-0.027766633187865396,0.10249402690300792,0.02357695625739687,51039.79924009089
0.047982927243222916,0.022768936891193876,0.05130829556476703,54534.21245505252
0.12663613483970068,0.05128915973644744,0.014682318633587587,50562.437456228174
0.3013034325424328,-0.08199879521152477,0.03911805266335294,62840.53399047437
0.2086489434803029,0.02929765019830083,0.036073851878423935,58291.16284256811
0.056009220505485936,-0.02883507744534665,0.06172394530158261,39336.19429363156
0.07714756881459668,0.09554611049194392,0.029166404437411707,43872.97989505355
-0.07037940469567132,0.24582019113955791,-0.005095168365525173,39907.03206994113
0.07722302960114151,0.07998573087790475,0.04293740929793556,76948.2233219551
0.03670120416197932,-0.11929121191637332,0.07276110423268009,56353.11783582069
0.12840778405071343,0.011101584566850162,0.044247666897329126,44043.13773890218
-0.04408464153284844,0.049799274029956375,0.014246768163791853,43244.479593751596
0.15790197713617585,0.046988594020821096,0.0083610824164207,58052.3127296691
0.3099108369503866,-0.01846505004870025,0.010940623329851889,59049.20149659133
0.06368597773147136,0.05962333941095482,0.07006623760764091,57981.0771308441
0.14025675831484122,-0.059400066953551,0.02345345118957128,45744.426413502806
0.18352159875666688,-0.03559269781480536,0.016747132123439448,53058.43644414178
0.019816929217124565,0.09166381132829692,0.026831267117455333,51109.15097633384
0.11361387227156251,-0.04125305847038607,0.02366185902788596,40637.39627561573
0.08188886011726923,0.08305692843938058,0.06135300719575007,40735.061571239785
0.09465141478232476,-0.06955710197248464,0.009710450179673938,54119.650445431354
-0.03595146757831997,0.1811860707033389,0.05361286463320893,51964.510810436586
0.08367652613884141,-0.021941593792324375,0.03244184192902169,55533.517108422115
0.1546997436868174,0.02210667425572447,0.054140530268553706,57910.23038693718
0.29767154116925626,0.06644906088723247,0.06165238087468102,64993.82622497529
0.22389062391278103,-0.005227996200087546,0.0316959526782619,42240.95613883953
0.40297736862673345,0.05147247688570435,0.023698727808016684,56302.36198725382
-0.03510213443320742,0.08602853796161006,0.031323576637302064,57491.98816528685
0.2108480955081017,0.11684905860027883,0.028104586559897365,46878.69587474556
0.10750130086075277,0.10331979487783657,-0.0031393291147745624,51218.631835692686
0.4084704399826508,0.02625516289578608,0.061049607475701456,47134.41443303926
-0.04124474280327271,0.02826945807651182,0.034915700347623806,71085.90383357175
-0.0459582763271164,0.2279286846420026,0.006738016298978916,51048.52690441106
-0.009908896816603318,0.11599112545994338,-0.011350466403968175,54515.051087113934
-0.238584358646471,-0.033745892505617096,-0.01655198465860698,47360.15703082789
0.0011367467478858473,0.047999053101244145,0.045409608733750065,45203.6543374921
-0.03386989923305469,0.013188548897744599,0.017620448631858094,36979.973382983226
0.10255906797143115,0.029173261286151223,0.020901986637897333,60998.68624725333
0.13126339636657391,-0.05835961261664704,0.039763085290776476,57684.374973966005
0.3614256258823829,0.00704614124912375,0.019679036877964424,46989.03555560215
0.22256357572790753,0.18492446185551306,0.04093048832107026,40996.30096936057
-0.006535548349360459,0.08632610407004024,0.0319052812875343,51799.08526420143
